102,2019,44,2400,-1.798,.461,-5.614,98.6,100,88.1,-1.986,.462,-6.897,11.18,5.2573,9898,-10.84,1002,1.664,.657,282.1,62.26,9.41,.091,.131,.049,13.72,3779
102,2019,45,2400,-3.791,.394,-6.249,76.4,93.1,53.51,-7.51,-6.059,-9.55,0,9.2773,17252,-9.3,1012,2.309,1.609,266.3,44.17,12.64,.095,.137,.053,13.73,3779
102,2019,46,2400,2.775,8.26,-3.576,86.8,98.9,69.37,.745,5.29,-7.37,1.016,3.9754,8545.4,-1.311,1008,2.585,1.659,160.3,48.45,9.21,.101,.14,.057,13.63,3779
102,2019,47,2400,-1.688,1.849,-5.837,60.51,79.3,44.75,-8.45,-2.484,-11.8,0,14.249,27105,-6.928,1009,2.151,1.803,282.6,32.2,10.49,.102,.149,.06,13.53,3779
102,2019,48,2400,-4.583,1.749,-10.81,55.31,84,25.53,-12.91,-7.84,-17.95,0,14.478,27198,.437,1017,1.17,.466,294.2,61.7,6.174,.104,.151,.06,13.54,3779
102,2019,49,2400,-5.167,-2.291,-11.11,90.4,97.8,67.02,-6.536,-2.957,-14.78,3.81,1.7217,3364.4,-15.6,1012,1.427,.396,1.659,67.6,9.11,.104,.142,.065,13.85,3779
102,2019,50,2400,-8.96,-2.344,-14.64,56.92,86.8,24.28,-16.65,-14.43,-21.15,0,11.046,22020,-31.72,1029,1.709,1.39,286.1,34.42,8.33,.107,.151,.066,13.74,3779
102,2019,51,2400,-8.45,-4.256,-13.98,68.53,96.6,38.48,-13.56,-7.2,-17.15,1.778,6.0985,12184,-6.816,1029,1.045,.53,176.7,54.22,6.762,.102,.146,.058,13.88,3779
102,2019,52,2400,-.652,5.401,-7.02,83.5,100,54.62,-3.42,2.48,-7.47,8.89,7.8468,16154,1.671,1013,2.166,1.248,270.8,51.59,14.6,.099,.14,.057,13.73,3779
102,2019,53,2400,.423,4.35,-3.709,60.54,80.7,41.05,-6.537,-3.722,-8.12,0,11.358,22251,-1.951,1024,1.372,1.078,301.8,35.86,7.55,.104,.146,.063,13.53,3779
102,2019,54,2400,-1.94,2.949,-7.14,63.53,89.4,36.08,-8.42,-5.514,-11.9,0,10.376,20382,-8.42,1028,.835,.109,185.8,71.7,4.508,.107,.151,.063,13.54,3779
102,2019,55,2400,.524,2.645,-1.684,92.6,100,62.9,-.616,2.489,-7.2,8.64,2.3813,5667.2,-7.45,1004,2.351,1.175,102,56.36,16.37,.109,.148,.068,13.76,3779
102,2019,56,2400,-2.959,.488,-6.984,66.68,99.8,36.97,-8.68,-1.057,-14.28,1.27,6.8342,13453,-9.79,1002,4.68,4.16,271.5,26.99,22.05,.112,.15,.069,13.84,3779
102,2019,57,2400,-8.28,-4.869,-12.45,42.79,68.64,21.67,-19.24,-12.1,-24.13,0,16.362,31252,-14.42,1021,3.305,2.909,282.9,28.02,14.21,.117,.158,.076,13.75,3779
102,2019,58,2400,-11.69,-6.73,-16.41,56.1,92.1,22.62,-19.53,-11.18,-27.22,.762,9.6971,19461,-2.392,1023,1.249,.744,294,50.11,6.272,.121,.169,.071,13.87,3779
102,2019,59,2400,-8.18,-2.677,-11.19,68.78,92.9,34.15,-13.4,-10.28,-19.04,1.778,9.9732,18526,-54.49,1019,1.134,.612,337.4,52.7,7.15,.094,.138,.045,13.72,3779
102,2019,60,2400,-4.848,2.817,-10.67,61.27,84.7,41.82,-11.33,-6.31,-19.77,0,15.382,29079,-5.916,1025,.895,.378,202.6,56.71,5.782,.082,.126,.038,13.51,3779
102,2019,61,2400,-2.101,1.062,-4.612,72.5,91.7,53.85,-6.491,-3.288,-9.4,.762,6.1378,12528,3.684,1017,1.07,.857,47.5,32.95,7.45,.082,.122,.041,13.72,3779
102,2019,62,2400,-.438,4.704,-4.712,68.87,99.6,37.46,-5.998,-1.765,-9.2,3.556,12.468,24005,6.781,1017,.939,.401,248.6,58.18,5.586,.087,.133,.045,13.45,3779
102,2019,63,2400,-2.973,2.238,-10.32,80.7,100,51.06,-6.095,-1.53,-16.68,7.37,2.2908,9666,-33.61,1006,1.898,1.14,309.3,50.94,9.02,.088,.128,.046,13.75,3779
102,2019,64,2400,-8.6,-2.911,-15.41,55.59,82,31.98,-16.28,-13.9,-18.34,0,13.601,31435,-17.11,1012,1.618,1.158,254.6,42.11,11.07,.092,.135,.05,13.72,3779
102,2019,65,2400,-10.8,-6.472,-15.91,50.15,81.2,24.01,-19.84,-15.48,-24.59,0,14.418,27127,-20.72,1014,2.491,2.161,275.6,29.32,12.45,.095,.139,.052,13.79,3779
102,2019,66,2400,-11.05,-4.936,-17.88,57,86.5,30.26,-18.48,-15.01,-20.75,0,14.555,27243,-13.58,1021,1.734,1.47,272,29.99,10.88,.092,.14,.047,13.76,3779
102,2019,67,2400,-6.561,.027,-14.41,56.25,83,29.88,-14.42,-9.26,-17.84,0,16.105,29322,-17.07,1024,1.495,1.223,228.3,33.57,8.04,.081,.126,.036,13.65,3779
102,2019,68,2400,-1.217,6.971,-8.31,48.91,87.1,12.64,-12.43,-7.07,-21.09,0,18.552,33597,-10.39,1024,1.329,.371,4.888,66.35,7.06,.075,.123,.027,13.37,3779
102,2019,69,2400,-1.383,.073,-3.588,88.3,100,39.69,-3.367,.074,-13.8,9.65,2.5827,5734.6,-9.18,1019,2.182,1.455,107.9,46.38,11.86,.071,.114,.032,13.83,3779
102,2019,70,2400,1.945,7.05,-1.416,68.05,100,34.71,-4.051,.677,-8.18,0,12.686,24958,-11.58,1013,2.834,2.536,272.9,26.27,12.25,.076,.122,.034,13.51,3779
102,2019,71,2400,-.857,3.951,-4.511,61.38,76.2,36.44,-7.62,-5.707,-9.97,0,11.636,22708,-5.23,1019,2.109,1.739,285.6,33.13,11.17,.082,.126,.038,13.56,3779
102,2019,72,2400,-.047,5.998,-7.64,51.6,87.9,23.76,-10.02,-4.827,-14.71,0,14.526,28148,12.53,1025,1.138,.66,213.7,50.38,5.586,.087,.133,.044,13.39,3779
102,2019,73,2400,4.772,10.36,.441,62,85,39.92,-2.184,3.709,-5.458,0,11.576,23754,34.16,1021,1.777,1.549,171,28.84,7.64,.092,.138,.049,13.38,3779
102,2019,74,2400,10.33,15.86,6.755,89.5,100,70.8,8.62,11.17,3.073,0,7.8256,16322,49.71,1009,2.909,2.492,199.6,30.64,11.86,.096,.14,.052,13.32,3779
102,2019,75,2400,2.222,6.888,-2.519,58.79,91.5,41.86,-5.175,4.776,-10.27,0,13.091,26089,53.17,1011,3.518,3.129,274.4,26.91,14.9,.101,.143,.057,13.57,3779
102,2019,76,2400,-2.398,1.562,-6.479,49.1,71.1,29.71,-11.82,-7.76,-15.34,0,15.286,30187,55.25,1018,2.675,2.337,277.1,28.73,12.94,.106,.15,.062,13.64,3779
102,2019,77,2400,-2.745,3.317,-7.88,51.12,82,24.36,-12.25,-8.62,-16.77,0,20.033,38717,71.4,1022,1.375,1.068,284.6,35.62,8.92,.115,.161,.065,13.56,3779
102,2019,78,2400,-1.421,4.552,-6.037,58.19,89.3,27.73,-9.3,-5.801,-12.85,0,17.585,33266,62.41,1026,1.282,.862,282.5,43.76,9.51,.124,.169,.079,13.52,3779
102,2019,79,2400,2.469,9.6,-4.979,50.54,83.7,25.45,-7.58,-2.832,-9.63,0,19.73,37307,70.4,1026,1.914,1.479,200,37.91,7.94,.131,.175,.089,13.41,3779
102,2019,80,2400,3.331,6.888,-.225,67.38,96.8,46.92,-2.337,.94,-4.67,0,6.7922,13926,25.95,1018,2.16,1.514,150,44.22,8.23,.134,.178,.092,13.57,3779
102,2019,81,2400,1,2.277,-1.555,95.3,100,80.4,.318,1.855,-2.426,13.72,3.6549,8297.3,-9.61,993,2.824,.893,332.6,66.87,13.23,.136,.176,.094,13.76,3779
102,2019,82,2400,-.912,4.165,-3.721,71.1,100,49.19,-5.972,-1.354,-11.45,3.302,17.484,34825,28.24,1005,3.273,2.894,277.8,27.54,13.82,.133,.175,.09,13.61,3779
102,2019,83,2400,3.124,12.13,-4.946,46.36,83.9,15.58,-8.44,-3.905,-13.44,0,17.472,33903,66.78,1016,2.201,1.978,262.1,25.78,10.88,.137,.181,.092,13.38,3779
102,2019,84,2400,2.2,7.11,-2.44,40.58,81.1,12.31,-11.21,-2.449,-21.07,0,20.217,39619,79,1016,1.66,1.187,295.1,42.41,10.58,.146,.191,.101,13.44,3779
102,2019,85,2400,-.796,4.519,-4.97,29.99,52.28,14.25,-16.69,-11.8,-21.45,0,22.195,43872,78,1023,1.493,1.025,337.8,44.17,10.09,.161,.205,.111,13.52,3779
102,2019,86,2400,.274,7.07,-6.505,33.65,64.88,13.64,-15.08,-7.49,-21.41,0,21.454,41387,75.9,1031,1.349,.615,188.6,57.79,7.94,.183,.232,.132,13.43,3779
102,2019,87,2400,3.118,10.18,-3.542,59.37,85.7,31.99,-4.635,-.53,-7.8,0,19.81,39052,82.8,1026,2.839,2.537,210.5,26.4,11.56,.207,.255,.154,13.43,3779
102,2019,88,2400,5.601,8.49,2.745,88.7,100,74.3,3.808,7.04,-.699,3.048,5.2851,11002,19.64,1018,1.505,1.287,214.4,29.89,8.53,.247,.325,.184,13.55,3779
102,2019,89,2400,10.32,18.38,4.533,75.2,100,37.18,5.296,9.46,2.915,.254,11.108,23288,42.22,1017,2.896,2.081,160.4,42.32,12.54,.551,1.194,.257,13.24,3779
102,2019,90,2400,7.97,15.6,-.348,85.6,98.4,64.91,5.605,10.49,-3.78,9.14,3.8874,8422.1,-1.025,1007,3.174,2.143,211.4,46.13,12.45,2.25,3.155,1.128,13.37,3779
102,2019,91,2400,-.274,3.751,-4.444,55.51,89.1,22.66,-9.1,-3.036,-16.01,0,22.214,44452,80.9,1017,2.503,2.088,279.3,32.61,13.62,2.979,3.74,2.309,13.58,3779
102,2019,92,2400,1.908,9.21,-5.669,47.36,80.1,18.78,-9.41,-2.346,-14.43,0,20.973,40230,74.3,1026,1.939,1.296,173.3,46.08,9.7,2.987,3.925,2.134,13.43,3779
102,2019,93,2400,5.435,14.59,.107,58.78,98.8,24.18,-3.452,2.269,-12.56,.508,17.836,36147,63.17,1013,3.02,2.269,284.7,40.07,17.74,4.07,5.204,3.196,13.33,3779
102,2019,94,2400,2.213,7.21,-2.118,32.81,54.25,15.28,-13.21,-7.77,-17.97,0,23.178,46538,73.6,1025,3.046,2.658,272.9,28.79,14.99,4.26,5.064,3.398,13.49,3779
102,2019,95,2400,.327,5.541,-4.578,53.33,99.3,17.25,-9.82,-.628,-17.58,3.048,11.936,23249,44.8,1029,1.342,.695,217.5,55.09,7.35,3.765,4.443,3.08,13.52,3779
102,2019,96,2400,5.344,14.37,-1.152,84.1,100,48.09,2.455,6.86,-1.232,1.016,15.546,31141,67.7,1022,1.342,.887,280.7,44.73,9.31,4.426,5.724,3.511,13.29,3779
102,2019,97,2400,10.14,18.14,1.843,67.86,98.4,42.71,3.941,7.8,1.426,0,15.297,31757,70.6,1022,1.482,.92,211.4,48.68,6.566,5.723,7.12,4.619,13.19,3779
102,2019,98,2400,3.09,10.53,-.361,95.6,100,68.18,2.37,7.17,-.36,14.99,3.2421,7431.4,8.1,1012,2.128,1.684,78.6,36.67,12.54,6.28,6.961,5.638,13.55,3779
102,2019,99,2400,.649,2.54,-.862,99.7,100,96.3,.61,2.475,-.862,7.11,4.3119,9244.1,20.17,1006,1.422,.903,115.4,47.64,8.33,5.241,5.695,4.836,13.75,3779
102,2019,100,2400,1.012,5.687,-3.108,78.3,100,47.12,-2.668,1.945,-6.363,.508,11.627,24629,46.3,1010,1.673,1.225,320.8,40.93,11.86,4.803,5.293,4.399,13.57,3779
102,2019,101,2400,2.836,9.64,-4.244,51.43,89,18.91,-7.36,-.989,-14.32,0,19.914,41440,91.5,1022,1.151,.667,317.3,50.74,7.64,4.625,5.682,3.597,13.36,3779
102,2019,102,2400,6.371,12.55,-.127,77.2,100,52.56,2.545,12.5,-5.792,9.91,4.7083,10169,23.1,1024,1.941,1.584,173.8,34.54,10.78,5.144,5.789,4.704,13.52,3779
102,2019,103,2400,15.22,20.79,10.93,86.6,100,52.51,12.67,15.48,9.32,10.67,12.947,27270,66.25,1017,2.404,2.073,215.8,29.2,12.84,7.42,9.02,5.722,13.17,3779
102,2019,104,2400,14.71,20.51,6.728,66.14,100,28.7,7.27,15.83,-2.267,3.556,12.402,26412,67.06,1012,1.538,.989,154.2,46.82,7.74,8.72,9.64,7.9,13.14,3779
102,2019,105,2400,10.06,17.1,2.745,86.4,100,62.66,7.84,16.54,-2.546,25.4,8.5461,18416,33.18,996,3.026,1.811,249.9,50.84,13.92,10.06,10.66,9.57,13.32,3779
102,2019,106,2400,6.064,13.06,.741,48.21,74.2,21.31,-4.84,.761,-9.66,0,25.246,52715,122.1,1011,2.873,2.386,283.1,33.14,12.84,9.02,9.8,8.11,13.34,3779
102,2019,107,2400,7.31,15.61,-1.082,48.73,85.2,17.2,-4.338,.558,-10.03,0,25.661,53251,115.7,1021,1.376,.329,29.83,68.61,6.37,8.75,9.9,7.58,13.21,3779
102,2019,108,2400,6.843,11.83,3.031,71.2,100,31.45,1.346,11.47,-8.43,.508,4.2531,9341.4,8.41,1020,2.682,2.351,166.1,28.43,11.86,8.34,9.36,8.04,13.55,3779
102,2019,109,2400,16.83,22.64,11.69,86.3,98.5,58.87,14.39,17.46,11.34,8.13,8.9368,19035,51.62,1009,3.587,3.181,205.6,27.26,12.74,9.1,10.54,8.09,13.16,3779
102,2019,110,2400,17.14,19.83,13.51,92.7,99,78.5,15.92,17.98,11.58,27.94,4.9623,11367,14.1,1012,3.664,3.233,182.4,27.78,17.93,11.64,12.37,10.47,13.31,3779
102,2019,111,2400,13.36,17.91,9.19,87.9,99.7,67.24,11.29,14.32,9.06,1.524,12.547,26963,49.8,1017,1.536,1.074,183.7,43.48,7.45,12.16,12.91,11.51,13.23,3779
102,2019,112,2400,12.49,18.34,8.12,91.4,100,62.71,10.97,13.66,8.1,22.35,10.316,22854,55.18,1018,1.806,1.461,57.89,34.57,8.43,12.07,12.65,11.44,13.18,3779
102,2019,113,2400,13.07,20.52,9.29,83.9,98.6,49.09,10.1,13.06,8.76,7.11,16.341,35505,93.6,1012,1.776,.515,86.4,67.64,7.64,12.36,13.4,11.61,13.1,3779
102,2019,114,2400,9.59,13.76,2.444,76,99.9,48.42,5.166,10.44,1.377,.508,20.787,44953,114.6,1008,2.221,1.472,274,46.71,12.05,12.85,13.53,12.21,13.29,3779
102,2019,115,2400,9.71,18,1.215,65.75,98,33.97,2.852,7.34,.635,0,25.356,54356,133.1,1014,1.112,.345,242.6,64.39,5.88,12.29,13.41,11.1,13.15,3779
102,2019,116,2400,6.342,8.82,3.799,95.5,99.8,76.6,5.644,7.8,3.654,56.9,3.7078,8386.7,9.6,1006,3.525,3.112,86.9,27.73,13.82,11.76,12.96,10.42,13.59,3779
102,2019,117,2400,4.283,6.737,2.442,80,100,48.94,.899,5.069,-3.743,5.842,7.4758,15528,32.92,999,2.761,2.056,270.9,40.84,12.05,9.81,10.45,9.53,13.65,3779
102,2019,118,2400,4.696,7.65,.574,80.1,99.2,58.43,1.45,5.338,-1.382,.254,9.2953,20438,22.16,1016,1.188,.926,254.3,36.23,6.958,9.44,9.95,8.93,13.52,3779
102,2019,119,2400,6.73,13.96,-1.383,55.54,100,16.04,-3.501,4.459,-11.94,.762,24.424,51935,129,1026,1.316,.492,305.7,61.95,7.84,9.57,10.84,8.39,13.28,3779
102,2019,120,2400,5.071,9.09,1.376,91.7,99.8,72,3.784,6.626,1.126,3.81,6.4695,14207,5.552,1025,1.103,.258,36.1,69.31,7.06,10.08,10.61,9.73,13.55,3779
102,2019,121,2400,7.25,11.44,1.71,71.5,99.5,44.44,1.958,6.118,-2.541,.254,7.0767,15362,40,1028,1.125,.437,177.1,61.04,5.978,9.63,10.14,9.16,13.42,3779
102,2019,122,2400,6.357,8.12,4.5,99,100,94.9,6.209,7.97,4.504,4.572,4.4439,10100,17.35,1022,1.496,1.056,95.8,43.47,6.664,9.83,10.02,9.61,13.6,3779
102,2019,123,2400,8.01,11.03,4.333,99.4,100,94.1,7.93,11.04,4.337,8.89,5.1489,11546,22.8,1019,1.247,.778,168.9,49.17,5.292,9.79,10.26,9.39,13.52,3779
102,2019,124,2400,12.87,17.16,9.66,97.5,100,84.6,12.48,15.69,9.67,2.032,6.0279,13653,25.65,1012,.731,.253,123.4,61.6,4.116,10.62,11.38,10.1,13.34,3779
102,2019,125,2400,10.73,12.78,8.09,92.8,100,79.4,9.59,12.79,7.53,1.524,5.7995,13790,28.95,1013,1.413,1.198,81.9,31.11,6.762,11.24,11.5,11,13.46,3779
102,2019,126,2400,11.9,18.66,6.57,67.14,96.6,38.53,5.478,10.66,1.933,0,24.73,54770,142.6,1016,1.663,1.104,81,46.47,7.15,11.62,12.84,10.66,13.13,3779
102,2019,127,2400,12.52,20.78,7.57,79.5,100,51.31,8.76,13.56,3.617,5.08,14.84,33408,77.2,1021,1.583,1.147,213,41.37,7.74,12.14,13,11.27,13.16,3779
102,2019,128,2400,11.54,18.04,4.567,56.42,100,16.44,1.25,9.77,-11.42,0,26.845,58516,143.2,1024,1.417,.899,338.5,47.61,9.02,12.63,13.62,11.72,13.17,3779
102,2019,129,2400,10.13,17.41,1.843,45.02,77.1,26.25,-1.925,3.357,-7.12,0,18.43,40272,109,1026,1.649,.957,154.3,51.98,6.762,12.2,12.9,11.36,13.19,3779
102,2019,130,2400,11.06,15.78,6.888,85,100,48.29,8.4,15.54,-2.046,1.27,3.3378,7706.6,6.896,1018,2.221,1.791,180.2,35.58,10.68,12.02,12.64,11.75,13.41,3779
102,2019,131,2400,11.76,17.16,7.96,56.98,88.7,28.07,2.865,9.98,-1.828,0,25.596,57144,149.9,1016,1.816,1.095,311.6,50.51,10.09,12.51,13.66,11.65,13.18,3779
102,2019,132,2400,4.917,8.19,3.198,85.2,99.8,50.39,2.314,4.468,-1.774,9.4,4.0601,9485,1.82,1017,.902,.636,79,40.97,6.958,11.94,13.12,11.18,13.61,3779
102,2019,133,2400,5.6,11.28,1.376,81.8,99.9,47.14,2.374,4.458,-.027,11.68,9.8521,22068,51.04,1013,1.882,1.553,83.6,33.3,12.05,10.97,11.32,10.64,13.44,3779
102,2019,134,2400,3.97,7.39,.708,93.2,100,72.9,2.917,4.886,.709,1.778,6.9016,15359,31.58,1009,.761,.519,37.57,39.73,6.076,10.26,10.7,9.93,13.58,3779
102,2019,135,2400,8.37,15.26,3.499,78.7,100,38.81,4.284,8.35,.774,1.27,17.69,34554,103.8,1008,1.214,.711,321.9,49.83,8.04,10.58,11.52,9.85,13.26,3779
102,2019,136,2400,11.12,17.91,4.57,72.4,100,35.25,5.545,11.36,1.396,.254,18.139,39075,92,1011,.994,.419,344.5,59.32,7.25,11.48,12.5,10.54,13.22,3779
